65,6/17/2016 2:28,10253,36
66,8/7/2016 23:07,10032,40.73
67,3/25/2019 7:55,10451,39.22
68,1/30/2018 13:36,10001,23.71
69,3/14/2016 22:17,10120,38.82
70,9/4/2016 7:34,10179,42.57
71,2/25/2016 1:19,10478,17.12
72,5/3/2018 5:25,10127,19.15
73,1/28/2019 10:41,10230,3.88
74,12/20/2019 16:54,10093,27.39
75,9/8/2019 1:25,10298,2.46
76,12/8/2016 7:40,10390,6.3
77,5/16/2018 14:10,10346,75.47
78,12/10/2018 22:01,10266,32.61
79,7/14/2016 1:07,10417,64.77
80,4/3/2016 5:03,10214,64.92
81,2/14/2017 9:10,10257,26.14
82,1/4/2017 19:13,10394,29.03
83,7/2/2018 21:09,10177,13.43
84,8/31/2016 0:19,10186,24.57
85,11/4/2018 18:01,10382,3.96
86,6/23/2018 8:09,10098,7.86
87,12/7/2019 20:37,10234,42.03
88,3/23/2016 16:51,10151,43.94
89,5/13/2016 18:00,10105,43.18
90,1/9/2017 8:21,10022,25.87
91,8/28/2016 10:07,10331,8.3
92,6/15/2018 13:52,10332,10.85
93,12/7/2018 1:14,10004,24.87
94,1/4/2018 1:27,10021,44.72
95,7/3/2016 21:12,10490,41.58
96,6/3/2017 18:57,10152,3.18
97,7/20/2016 12:22,10137,22.28
98,3/26/2016 19:33,10296,13.12
99,8/21/2018 16:47,10362,36.94
100,7/17/2017 7:19,10291,66.52
101,1/17/2020 23:34,10393,-9.22
102,12/3/2016 21:55,10451,33.46
103,5/4/2018 17:13,10018,16.58
104,8/6/2019 20:39,10096,15.97
105,4/17/2017 10:53,10352,25.53
106,8/31/2016 21:33,10238,-15.53
107,3/6/2018 1:22,10408,2.09
108,4/18/2019 9:31,10045,1.57
109,3/7/2018 22:28,10287,37.6
110,9/25/2019 16:31,10157,15.81
111,9/1/2018 10:54,10371,74.85
112,9/20/2019 13:34,10221,56.32
113,10/14/2019 20:36,10117,33.54
114,12/10/2018 2:52,10116,37.8
115,8/7/2018 22:03,10126,40.29
116,8/24/2018 22:22,10383,35.18
117,8/21/2019 23:57,10190,10.25
118,10/27/2018 8:13,10253,64.43
119,5/22/2018 21:36,10185,10.52
120,1/30/2018 2:12,10388,31.2
121,12/12/2018 9:27,10080,0.24
122,10/12/2016 7:31,10409,55.02
123,11/20/2017 8:12,10296,44.37
124,1/31/2018 21:04,10079,60.58
125,1/2/2018 6:25,10083,-10.57
126,2/7/2016 17:30,10377,-10.92
127,6/3/2017 7:43,10415,34.12
128,7/7/2017 7:03,10227,32.72
129,5/20/2018 6:34,10222,62.56
130,12/20/2019 12:09,10124,-12.75
131,5/3/2019 18:11,10145,32.43
132,8/31/2017 14:41,10376,68.83
133,1/1/2019 12:54,10241,56.61
134,6/25/2019 15:39,10144,43.93
135,9/3/2019 12:00,10441,33.58
136,5/9/2018 15:59,10143,14.16
137,3/9/2018 13:36,10450,47.94
138,5/6/2017 8:11,10216,14.76
139,2/16/2018 0:43,10338,-5.45
140,2/10/2019 0:22,10129,34.73
141,10/15/2019 0:28,10028,-8.21
142,7/15/2017 2:35,10424,18.01
143,4/5/2019 17:39,10141,15.99
144,6/10/2018 16:59,10232,16.48
145,12/17/2017 6:08,10462,21.45
146,12/27/2018 13:48,10203,1.13
147,2/20/2018 22:31,10420,28.94
148,7/3/2016 21:57,10238,71.21
149,1/21/2018 12:22,10426,38.7
150,5/7/2017 3:49,10187,-0.69
151,3/2/2017 4:10,10457,9.86
152,4/30/2016 3:58,10057,7.68
153,1/11/2019 20:19,10316,26.88
154,10/8/2016 19:04,10300,-3.89
155,3/26/2018 22:14,10440,51.64
156,12/9/2018 23:56,10110,57.61
157,2/10/2016 4:16,10050,35.48
158,9/26/2019 18:36,10124,26.34
159,6/11/2016 22:29,10354,24.05
160,1/26/2020 7:02,10409,34.56
161,8/8/2017 11:05,10128,48.42
162,11/21/2016 15:27,10125,48.88
163,9/21/2016 7:53,10150,22.31
164,5/17/2019 5:57,10374,16.67
165,1/10/2019 6:33,10356,24.3
166,9/12/2018 6:45,10383,16.6
167,1/26/2017 13:41,10303,45.68
168,3/20/2017 13:13,10421,-3.06
169,11/4/2017 12:17,10146,77.13
170,3/16/2018 3:59,10476,1.51
171,11/10/2018 0:57,10327,25.37
172,6/4/2017 22:31,10317,43.78
173,3/17/2019 15:23,10396,22.66
174,12/3/2018 17:54,10073,38.48
175,2/20/2016 4:14,10111,33.4
176,3/17/2019 10:25,10398,13.94
177,3/11/2017 11:21,10336,18.85
178,2/10/2017 8:33,10330,23.57
179,10/14/2016 19:07,10028,10.65
180,5/25/2018 0:02,10411,32.8
181,3/27/2018 8:22,10355,33.68
182,12/24/2016 3:25,10252,14.65
183,1/30/2018 20:30,10220,6.56
184,9/20/2018 9:43,10015,-3.68
185,10/26/2018 3:29,10193,12.52
186,3/13/2017 16:34,10364,5.42
187,8/5/2019 10:00,10178,15.2
188,10/20/2016 3:00,10044,30
189,7/18/2018 23:57,10205,50.47
190,4/5/2018 0:56,10226,1.52
191,7/23/2018 16:12,10494,66.08
192,10/7/2019 2:38,10298,34.5
193,7/6/2018 5:19,10098,12.14
194,12/28/2017 14:28,10440,29.72
195,8/13/2016 14:10,10146,58.72
196,5/22/2016 16:29,10292,31.36
197,3/3/2016 14:43,10452,62.98
198,9/30/2019 9:52,10399,6.74
199,6/3/2016 5:21,10290,27.54
200,6/9/2019 3:48,10008,37.91
201,4/25/2018 14:14,10398,42.87
202,8/15/2017 10:27,10346,30.98
203,8/13/2016 8:33,10478,22.18
204,8/26/2018 11:53,10080,31.51
205,12/30/2019 14:24,10006,39.67
206,6/7/2018 19:31,10291,72.11
207,5/28/2017 6:01,10440,42.96
208,10/26/2018 9:57,10181,18.16
209,1/26/2016 1:30,10039,48.64
210,8/3/2017 15:27,10363,21.15
211,8/5/2019 6:09,10118,17.62
212,1/11/2016 7:17,10398,4.33
213,9/28/2019 0:12,10183,70.46
214,5/23/2017 19:15,10424,16.58
215,6/15/2017 0:30,10413,3.51
216,10/20/2019 13:31,10090,-19.95
217,9/25/2019 2:30,10153,17.98
218,4/2/2018 8:27,10254,39.51
219,12/9/2016 18:48,10109,36.27
220,4/8/2017 16:46,10462,8.07
221,3/3/2016 3:37,10426,35.04
222,11/3/2018 0:52,10486,5.25
223,7/24/2017 0:37,10337,49.95
224,10/2/2016 13:54,10160,-0.08
225,10/31/2018 22:04,10312,53.08
226,6/19/2016 16:00,10000,6.1
227,2/14/2017 5:35,10277,1.01
228,2/16/2018 20:15,10029,1.81
229,2/25/2019 5:24,10359,32.56
230,8/10/2019 18:17,10449,41.85
231,7/17/2018 4:51,10380,2.14
232,6/25/2019 17:02,10344,46.18
233,12/28/2018 0:05,10091,18.43
234,7/24/2016 8:37,10089,19.95
235,5/5/2016 17:44,10278,73.02
236,3/19/2018 3:39,10181,15.38
237,5/4/2018 17:34,10420,3.57
238,3/29/2016 22:03,10372,24.9
239,3/18/2019 10:42,10363,21.09
240,1/18/2019 16:34,10309,37.16
241,3/8/2017 9:44,10266,22.15
242,8/29/2016 13:04,10485,28.09
243,7/26/2019 23:23,10212,42.27
244,10/15/2018 7:03,10121,55.44
245,10/2/2017 5:46,10326,86.97
246,7/14/2019 7:18,10197,61.47
247,1/27/2019 22:12,10148,-5.94
248,1/9/2019 18:15,10396,51.34
249,4/18/2017 20:23,10219,67.8
250,12/19/2017 20:06,10305,38.62
251,8/6/2018 23:33,10478,52.78
252,6/11/2018 7:41,10140,28.73
253,12/16/2018 16:46,10259,19.05
254,12/10/2016 10:11,10153,32.16
255,3/14/2017 3:08,10207,46.28
256,6/9/2016 0:18,10383,10.52
257,2/21/2017 8:15,10157,25.26
258,8/3/2016 3:11,10202,27.45
259,6/29/2019 3:46,10484,35.22
260,1/11/2020 15:20,10265,56.47
261,1/10/2018 4:03,10076,3.69
262,12/2/2018 1:43,10329,-5.85
263,6/27/2019 13:19,10114,27.67
264,2/12/2019 17:22,10394,-11.5
265,11/11/2016 19:34,10287,20.31
266,10/20/2018 5:41,10344,46.89
267,5/3/2018 18:44,10480,23.91
268,9/6/2017 2:27,10167,-2.59
269,3/19/2019 7:19,10007,19.35
270,7/30/2017 9:17,10488,24
271,7/18/2018 19:59,10299,41.54
272,2/15/2016 8:32,10346,77.92
273,3/29/2018 9:24,10158,89.56
274,8/30/2018 15:54,10044,33.3
275,4/26/2018 14:56,10044,45.89
276,1/24/2018 23:00,10423,37.54
277,7/26/2019 15:56,10025,1.81
278,12/19/2016 16:17,10370,77.82
279,1/23/2019 5:22,10179,-32.26
280,1/10/2019 3:22,10106,-29.31
281,5/15/2016 2:54,10085,40.4
282,10/20/2019 1:20,10288,43.69
283,1/15/2016 9:15,10389,-6.71
284,2/13/2016 14:10,10167,-1.34
285,10/2/2019 6:05,10002,39.67
286,10/30/2017 16:07,10493,-6.48
287,4/10/2016 0:55,10014,64.58
288,8/10/2017 13:02,10042,60.58
289,6/23/2016 3:15,10337,74.4
290,11/13/2017 4:08,10068,22.16
291,4/18/2016 14:50,10286,46.41
292,4/18/2018 13:11,10426,6.57
293,11/11/2017 20:07,10286,55.61
294,11/19/2019 12:58,10230,3.2
295,10/12/2016 19:05,10137,17.28
296,8/31/2018 8:29,10429,26.26
297,7/28/2018 12:34,10377,-5.57
298,2/21/2017 8:21,10216,4.01
299,1/13/2020 5:07,10024,21.52
300,2/24/2017 10:11,10359,38.64
301,12/19/2017 23:58,10107,68.89
302,2/11/2018 15:33,10151,10.65
303,5/5/2016 19:23,10488,27.44
304,6/15/2016 1:31,10465,21.76
305,10/8/2017 15:24,10404,36.22
306,7/7/2017 9:50,10127,16.44
307,7/18/2017 18:16,10403,-51.52
308,7/16/2017 9:49,10187,37.53
309,6/12/2016 12:48,10026,44.78
310,8/10/2018 5:51,10379,41.85
311,10/28/2018 21:57,10200,-3.06
312,10/26/2016 22:37,10142,55.32
313,4/16/2018 7:05,10419,2.72
314,5/23/2017 7:52,10273,63.12
315,11/8/2016 6:50,10350,21.29
316,7/6/2017 2:12,10086,35.5
317,11/6/2018 15:49,10348,30.57
318,6/30/2017 20:35,10044,21.58
319,3/21/2017 12:23,10217,23.79
320,8/22/2019 20:17,10434,51.78
321,2/12/2018 18:25,10230,3.87
322,3/3/2018 13:01,10048,32.65
323,1/2/2020 18:39,10367,8.41
324,5/11/2016 14:07,10000,77.29
325,4/20/2017 2:16,10004,47.83
326,5/20/2018 22:49,10222,19.14
327,7/27/2019 16:33,10027,69.42
328,2/28/2017 10:49,10267,84.49
329,12/23/2018 15:18,10156,31.34
330,4/15/2018 18:18,10270,65.53
331,4/12/2016 13:14,10212,18.01
332,1/11/2017 16:30,10268,31.62
333,11/7/2017 13:29,10126,-15.46
334,7/6/2017 19:55,10214,31.53
335,12/22/2016 3:54,10400,1.28
336,8/4/2018 12:41,10385,21.16
337,5/21/2018 13:44,10209,8.57
338,7/26/2016 11:12,10182,38.29
339,11/5/2018 12:53,10449,16.46
340,3/14/2017 22:48,10022,31.47
341,5/7/2017 3:41,10150,50.57
342,1/18/2017 23:39,10159,46.3
343,8/8/2017 7:20,10494,60.78
344,4/14/2019 10:18,10326,57.51
345,5/19/2019 11:06,10496,48.55
346,2/20/2018 20:21,10175,11.51
347,4/6/2017 19:15,10263,37.56
348,6/13/2018 22:04,10191,33.95
349,1/29/2016 7:56,10329,53.26
350,2/9/2017 18:27,10040,16.99
351,3/4/2019 14:39,10256,46.97
352,7/6/2017 17:01,10379,42.09
353,12/26/2019 16:21,10260,28.22
354,6/17/2019 14:05,10303,38.03
355,9/9/2016 9:07,10090,-9.93
356,10/4/2016 13:52,10483,70.73
357,7/19/2016 6:08,10350,54.21
358,1/5/2017 14:51,10100,17.43
359,4/22/2018 2:08,10237,32.23
360,7/29/2019 12:40,10371,-20.2
361,8/21/2016 10:19,10299,45.82
362,3/29/2018 16:12,10027,37.61
363,4/4/2016 3:39,10408,30.9
364,12/4/2017 10:14,10455,50.25
365,10/15/2019 9:25,10439,21.86
366,11/6/2019 14:46,10026,28.43
367,7/27/2017 15:55,10389,28.04
368,6/20/2019 9:46,10282,13.27
369,9/27/2017 15:47,10486,4.73
370,12/27/2019 2:46,10159,-15.77
371,10/16/2016 13:08,10134,38.56
372,7/16/2019 11:21,10035,37.21
373,2/15/2016 15:54,10118,28.77
374,8/4/2017 19:05,10400,68.98
375,6/30/2016 12:46,10446,43.82
376,2/9/2018 21:03,10052,27.19
377,4/1/2016 8:41,10022,7.95
378,7/15/2017 14:06,10114,-12.31
379,1/15/2020 20:23,10014,23.54
380,10/4/2016 12:10,10087,-5.7
381,6/9/2018 20:07,10341,28.46
382,4/7/2019 22:05,10327,-11.16
383,4/7/2019 12:13,10355,20.72
384,4/9/2017 12:20,10387,44.83
385,1/18/2020 1:41,10209,35.5
386,7/31/2016 8:35,10328,21.64
387,7/24/2016 10:45,10240,9.68
388,8/2/2017 7:31,10496,35.94
389,1/7/2017 13:50,10381,61.33
390,8/6/2018 18:55,10327,9.94
391,12/25/2016 10:16,10229,28.84
392,1/12/2019 12:22,10437,30.85
393,11/7/2019 10:26,10357,53.78
394,11/18/2017 17:20,10308,36.27
395,5/26/2016 7:07,10476,12.9
396,6/6/2019 13:25,10412,31.37
397,5/8/2018 5:08,10493,14.68
398,10/12/2019 6:34,10446,30.42
399,1/4/2016 3:49,10156,25.72
400,5/11/2016 3:15,10470,16.97
401,6/19/2019 22:17,10185,34.91
402,8/4/2017 7:44,10276,34.47
403,9/13/2016 21:50,10439,46.95
404,11/19/2018 8:01,10255,73.16
405,8/9/2017 2:53,10215,25
406,9/19/2016 12:53,10001,-17.03
407,4/6/2016 12:39,10079,6.93
408,10/21/2019 6:04,10261,37.55
409,4/25/2019 17:39,10319,6.27
410,1/26/2020 14:51,10119,5.65
411,8/25/2016 13:19,10466,22.31
412,4/21/2018 18:44,10071,100.52
413,8/23/2017 13:41,10377,38.18
414,5/12/2017 19:37,10233,32.13
415,6/18/2018 18:33,10005,23.06
416,9/3/2016 0:22,10095,37.89
417,8/3/2019 1:07,10292,10.69
418,2/24/2018 7:06,10031,55.39
419,5/15/2016 17:36,10445,25.96
420,12/24/2017 8:02,10143,61.37
421,1/20/2020 0:01,10097,44.63
422,6/19/2018 11:02,10443,73.57
423,7/4/2018 20:21,10344,20.57
424,1/4/2018 4:58,10331,16.02
425,10/25/2019 10:13,10362,32.7
426,9/28/2018 2:58,10143,24.56
427,11/25/2018 12:47,10488,18.52
428,7/12/2016 14:27,10032,6.14
429,5/31/2019 22:42,10355,4.79
430,1/27/2016 13:55,10242,47.53
431,8/12/2016 3:29,10051,7.29
432,6/12/2017 17:15,10046,39.39
433,8/22/2019 6:10,10477,61.77
434,3/8/2017 8:25,10107,55.45
435,9/10/2016 11:22,10129,13.54
436,11/23/2016 6:12,10340,24.69
437,6/20/2018 10:47,10477,10.28
438,3/30/2019 11:25,10000,21.21
439,5/2/2019 17:18,10065,25.92
440,4/27/2019 23:37,10086,46.7
441,7/14/2017 4:59,10387,39.1
442,8/2/2019 13:09,10370,53.06
443,9/9/2016 14:13,10040,27.89
444,11/3/2016 14:20,10030,28.98
445,12/17/2016 10:07,10398,39.62
446,8/30/2016 14:42,10151,39.65
447,9/26/2018 9:53,10112,37.47
448,8/25/2019 12:14,10164,16.06
449,11/17/2016 5:32,10235,39.26
450,8/18/2017 14:25,10466,53.98
451,12/28/2019 6:02,10013,13.05
452,1/28/2019 3:04,10074,42.18
453,10/7/2019 16:02,10329,40.03
454,12/29/2016 1:23,10103,29.57
455,11/21/2018 6:16,10387,36.67
456,6/11/2016 17:12,10171,38.23
457,5/10/2018 8:48,10141,-6.55
458,5/16/2018 2:35,10466,38.71
459,4/19/2016 18:58,10356,62.03
460,2/19/2017 23:22,10184,7.68
461,1/24/2017 9:57,10208,-1.16
462,4/24/2018 10:42,10428,36.08
463,11/28/2018 8:50,10424,-5.36
464,6/13/2019 21:55,10143,55.01
465,3/3/2018 1:53,10163,32.97
466,2/7/2019 23:32,10125,9.12
467,6/20/2018 1:10,10470,14.65
468,2/12/2018 0:12,10164,5.23
469,5/27/2017 20:20,10043,8
470,3/11/2019 20:13,10405,-10.84
471,1/2/2019 23:21,10066,-2.65
472,12/29/2017 18:27,10344,24.99
473,9/19/2017 12:32,10186,19.18
474,8/7/2016 14:35,10048,39.16
475,12/19/2018 5:13,10496,67.88
476,11/7/2018 21:24,10334,16.31
477,4/23/2016 16:11,10455,37.54
478,7/1/2019 14:14,10123,53.56
479,2/2/2016 18:54,10318,14.99
480,7/2/2018 20:48,10330,15.05
481,1/13/2018 2:56,10230,31.69
482,11/16/2018 6:52,10287,54.36
483,4/18/2017 11:30,10425,41.07
484,4/20/2017 9:55,10358,17.73
485,12/28/2018 23:58,10020,29.88
486,5/28/2017 7:23,10353,18.25
487,4/24/2017 7:38,10284,24.08
488,12/20/2016 23:37,10075,28.83
489,3/31/2019 19:46,10208,34.88
490,6/12/2017 3:02,10152,25.75
491,3/3/2019 14:57,10270,48.74
492,9/10/2017 19:56,10283,11.13
493,6/6/2017 20:59,10088,48.14
494,11/27/2018 13:52,10125,31.39
495,11/6/2018 8:22,10154,60.45
496,10/21/2017 15:02,10267,74.13
497,3/9/2018 20:36,10025,3.97
498,4/29/2019 15:29,10396,60.06
499,1/24/2018 23:05,10478,42.78
500,8/27/2016 12:31,10190,5.41
501,8/15/2016 10:37,10350,46.53
502,1/8/2018 0:00,10444,36.04
503,4/21/2019 1:19,10252,30.55
504,7/24/2017 23:02,10435,69.4
505,7/11/2016 19:41,10256,38.85
506,4/11/2016 21:03,10150,26.03
507,8/19/2019 12:49,10019,10.75
508,3/14/2018 22:36,10050,65.77
509,10/18/2016 8:02,10126,32.07
510,12/1/2018 20:52,10089,56.87
511,8/31/2017 16:57,10334,34.6
512,1/31/2016 1:28,10441,13.64
513,6/19/2018 3:05,10074,44.69
514,11/10/2017 1:29,10050,-13.53
515,4/12/2018 23:33,10204,21.42
516,7/19/2017 19:24,10383,4.09
517,5/16/2019 17:26,10139,-3.36
518,3/15/2016 1:32,10366,62.85
519,2/22/2016 13:31,10200,28.79
520,10/7/2017 2:02,10037,52.52
521,9/8/2019 17:36,10195,1.01
522,8/24/2018 2:27,10299,21.02
523,7/3/2018 17:17,10126,18.97
524,4/17/2019 5:06,10435,64.32
525,4/14/2017 5:02,10316,-2.63
526,3/7/2019 1:41,10375,64.07
527,9/25/2017 17:49,10072,27.66
528,6/19/2017 10:10,10388,24.23
529,3/18/2017 0:52,10280,43.06
530,11/22/2019 20:56,10268,58.92
531,5/27/2016 14:20,10320,43.73
532,12/27/2017 18:22,10156,59.49
533,2/22/2019 3:08,10096,28.48
534,4/11/2019 4:12,10230,19.12
535,8/1/2018 18:53,10386,37.42
536,11/20/2016 9:39,10351,47.56
537,10/3/2017 21:33,10007,25.66
538,6/24/2019 23:24,10270,10.15
539,9/18/2019 15:35,10403,22.56
540,12/8/2016 14:24,10331,11.27
541,5/28/2017 22:06,10224,36.53
542,6/23/2018 14:07,10493,4.99
543,8/6/2018 3:39,10018,18.65
544,9/3/2019 0:54,10396,49.27
545,12/29/2017 0:22,10127,45
546,8/13/2018 21:04,10053,42.66
547,7/5/2019 2:55,10312,61.27
548,4/13/2017 16:07,10391,34.58
549,1/5/2016 20:42,10261,24.15
550,8/11/2016 7:01,10442,23.23
551,10/12/2019 18:02,10337,29.61
552,3/24/2019 15:17,10125,14.26
553,2/28/2019 5:39,10291,60.8
554,11/14/2018 10:28,10314,47.46
555,12/21/2017 4:15,10144,78.32
556,5/25/2018 16:40,10145,47.57
557,12/21/2016 16:26,10457,56.47
558,3/31/2018 22:50,10116,86.83
559,7/31/2018 21:42,10059,72.62
560,4/27/2016 5:26,10072,45.47
561,7/12/2017 18:21,10415,29.44
562,6/14/2017 17:20,10010,10.98
563,10/17/2019 3:26,10226,16.77
564,5/26/2017 11:16,10437,41.22
565,10/11/2018 7:21,10221,-11.34
566,1/31/2018 15:33,10219,53.67
567,12/16/2016 23:36,10199,55.65
568,5/23/2017 3:56,10315,15.8
569,12/7/2017 2:38,10335,46.83
570,10/27/2017 1:44,10190,35.74
571,2/24/2017 3:28,10342,46.58
572,3/17/2019 5:11,10037,22.26
573,6/8/2017 1:26,10008,49.9
574,3/28/2017 1:23,10359,43.47
575,9/8/2017 16:43,10054,62.4
576,7/26/2018 11:48,10077,23.92
577,9/24/2018 13:37,10014,26.91
578,7/7/2017 13:54,10260,60.49
579,8/5/2019 5:10,10094,83.7
580,10/4/2017 12:51,10324,47.34
581,10/18/2017 0:07,10196,52.19
582,11/4/2016 19:14,10310,60.78
583,5/5/2018 22:35,10266,50.41
584,11/29/2019 10:39,10030,18.3
585,10/30/2016 1:17,10040,24.82
586,11/30/2018 6:31,10171,36.21
587,8/12/2019 4:37,10321,-12.81
588,6/5/2017 13:18,10221,13.95
589,3/13/2016 8:38,10430,7.86
590,1/20/2017 18:43,10205,49.98
591,6/19/2019 18:58,10113,37.44
592,1/6/2020 9:40,10033,20.15
593,1/26/2016 18:08,10449,16.36
594,12/18/2018 1:43,10051,26.64
595,6/10/2019 21:33,10209,49.93
596,4/1/2017 4:06,10421,6.71
597,4/21/2019 20:22,10099,58.53
598,2/23/2016 23:02,10017,73.24
599,4/29/2016 0:14,10231,19.92
600,9/20/2018 20:12,10332,29.17
601,3/1/2018 9:47,10462,53.01
602,1/16/2017 7:16,10322,22.89
603,3/26/2018 0:45,10074,27.2
604,10/20/2016 11:02,10108,38.69
605,10/9/2017 22:46,10179,-5.83
606,2/1/2018 7:02,10086,52.83
607,8/19/2016 7:26,10224,33.35
608,9/2/2017 2:16,10043,3.87
609,1/19/2016 13:54,10328,39.39
610,10/15/2018 5:01,10346,35.82
611,9/14/2019 12:01,10483,2.84
612,8/8/2019 8:44,10035,52.37
613,9/12/2018 23:27,10094,24.32
614,12/20/2017 12:34,10249,-4
615,4/23/2019 10:41,10148,30.46
616,2/25/2017 2:30,10459,19.24
617,1/26/2019 22:24,10446,57.35
618,10/2/2018 10:01,10486,3.33
619,9/6/2016 7:45,10026,16.42
620,1/6/2017 18:41,10174,44.3
621,3/1/2019 13:15,10035,26.07
622,6/11/2018 2:56,10046,35.89
623,3/16/2018 8:00,10288,55.78
624,7/14/2016 4:14,10058,22.91
625,7/29/2018 10:36,10237,25.91
626,3/1/2016 12:32,10212,37.41
627,11/8/2019 21:07,10114,3.79
628,1/25/2017 7:19,10196,-20.16
629,3/28/2016 9:40,10447,22.13
630,3/11/2019 4:58,10175,13.88
631,6/5/2018 1:32,10473,52.8
632,8/5/2017 21:42,10019,17.79
633,9/14/2019 16:05,10455,78.33
634,8/25/2018 3:15,10221,30.8
635,2/22/2017 18:09,10307,24.62
636,10/31/2018 19:16,10408,52.07
637,3/23/2016 13:10,10112,38.3
638,7/27/2018 3:14,10242,49.54
639,1/5/2016 6:42,10461,44.82
640,10/24/2019 8:37,10178,28.45
641,2/4/2018 5:08,10207,40.96
642,2/2/2019 8:36,10255,75.79
643,11/23/2017 14:58,10375,40.5
644,1/2/2020 2:44,10364,46.42
645,8/25/2016 0:47,10374,40.13
646,6/30/2018 19:32,10425,12.74
647,7/31/2019 14:47,10032,28.57
648,8/4/2017 23:34,10070,28.47
649,9/9/2016 1:10,10176,39.53
650,8/18/2016 15:27,10481,-12.07
651,8/31/2018 19:44,10310,42.95
652,4/10/2019 7:50,10347,47.72
653,9/3/2019 13:12,10069,62.64
654,2/21/2017 21:34,10463,43.23
655,12/17/2017 9:51,10195,19.48
656,1/5/2018 2:45,10350,-17.99
657,8/10/2017 20:40,10404,38.27
658,5/21/2017 15:06,10321,12.49
659,8/3/2016 3:20,10242,30.16
660,7/10/2019 3:16,10025,0.85
661,9/2/2018 19:34,10136,34.26
662,8/30/2019 17:42,10268,30.71
663,10/7/2019 8:15,10316,1.6
664,1/24/2019 18:55,10160,2.11
665,10/7/2018 23:56,10135,54.35
666,3/27/2016 3:21,10376,59.96
667,1/15/2019 14:53,10040,14.43
668,7/6/2019 9:11,10137,34.57
669,8/26/2018 19:28,10488,46.38
670,1/23/2017 4:49,10004,43.95
671,11/19/2017 15:12,10025,28.96
672,11/19/2018 13:30,10486,22.35
673,8/1/2016 17:01,10466,44.51
674,3/19/2019 17:02,10451,-5.45
675,2/15/2019 2:01,10120,17.71
676,4/14/2017 13:20,10105,64.78
677,7/21/2016 19:36,10423,22.97
678,10/10/2016 6:29,10181,37.58
679,8/10/2017 14:21,10353,9.37
680,11/5/2016 8:29,10483,12.94
681,1/30/2019 22:28,10448,12.42
682,1/18/2020 10:37,10012,67.36
683,8/11/2016 8:34,10153,33.26
684,3/26/2019 14:13,10273,21.54
685,12/1/2019 0:52,10224,52.1
686,12/14/2018 17:20,10492,-10.56
687,6/12/2018 1:31,10040,30.56
688,7/2/2018 21:47,10430,33.66
689,12/29/2018 0:53,10067,29.02
690,6/9/2017 1:55,10391,-2.49
691,6/14/2016 2:02,10172,10.08
692,12/24/2019 22:11,10305,-42.32
693,4/16/2017 7:44,10087,18.27
694,7/30/2017 5:19,10233,14.33
695,9/19/2019 7:08,10171,22.9
696,5/16/2017 14:49,10335,45.17
697,11/5/2019 11:40,10048,52.46
